../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;27;-6000.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;27;-6000.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;3;-6000.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;3;-6000.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;3;-6000.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;3;-6000.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;3;-6000.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_5.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_6.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_7.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_8.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_9.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_10.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_1.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;1;2;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;4;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_2.dat;8;3;8;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;4;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_3.dat;8;3;10;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;1;4;-5800.000000
../src/instance_set/toy_30_10_02_2_0_5_-10_4.dat;4;3;10;-5800.000000
